post_url,creator,set_id,va,type,views,likes,comments,shares,bookmarks,engagement,engagement_rate,account_username,account_followers,account_following,account_posts,account_likes,account_verified,post_description,hashtags,mentions,content_length,sound_title,sound_url,sound_author,has_sound,slide_count,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,slide_7,slide_8,slide_9,slide_10,slide_11,slide_12,scraped_at,scraping_method,scraping_success,data_quality,error
https://www.tiktok.com/t/ZTMuUscW9/,Unknown,0,Unknown,Unknown,0,0,0,0,0,0,0.0,Unknown,0,0,0,0,False,pc_web_explorePage_all,,,22,Company,,author,False,0,,,,,,,,,,,,,2025-10-22T04:34:27.991924,mobile_optimized,True,Partial,
https://www.tiktok.com/t/ZTMuUEG3c/,Unknown,0,Unknown,Unknown,0,0,0,0,0,0,0.0,Unknown,0,0,0,0,False,pc_web_explorePage_all,,,22,Company,,author,False,0,,,,,,,,,,,,,2025-10-22T04:34:26.253336,desktop_optimized,True,Partial,
https://www.tiktok.com/t/ZTMuyRh5a/,Unknown,0,Unknown,Unknown,0,0,0,0,0,0,0.0,Unknown,0,0,0,0,False,pc_web_explorePage_all,,,22,Company,,author,False,0,,,,,,,,,,,,,2025-10-22T04:34:23.687962,stealth_mode,True,Partial,
https://www.tiktok.com/t/ZP8A7kX4w/,Unknown,0,Unknown,Unknown,0,0,0,0,0,0,0.0,Unknown,0,0,0,0,False,,,,0,,,,False,0,,,,,,,,,,,,,2025-10-22T04:34:19.736193,api_scraper,False,Failed,All API endpoints failed
https://www.tiktok.com/t/ZP8A7L74E/,Unknown,0,Unknown,Unknown,0,0,0,0,0,0,0.0,Unknown,0,0,0,0,False,pc_web_explorePage_all,,,22,Company,,author,False,0,,,,,,,,,,,,,2025-10-22T04:34:27.779609,hybrid_scraper,True,Partial,
